complex_id,instance_a,instance_b,n_pairs_a,n_pairs_b,direct,swapped,delta
PDB-CPX-184823,5qpk a1 i1,5qqa a1 i1,32,28,0.7647,0.7647,0.0
PDB-CPX-184823,5qpk a1 i1,5qqb a1 i1,32,30,0.9375,0.9375,0.0
PDB-CPX-184823,5qpk a1 i1,5qqc a1 i1,32,26,0.8125,0.8125,0.0
PDB-CPX-184823,5qpk a1 i1,6r04 a1 i1,32,28,0.875,0.875,0.0
PDB-CPX-184823,5qpk a1 i1,6r05 a1 i1,32,28,0.7647,0.7647,0.0
PDB-CPX-184823,5qpk a1 i1,6r06 a1 i1,32,26,0.8125,0.8125,0.0
PDB-CPX-184823,5qpk a1 i1,6r07 a1 i1,32,26,0.8125,0.8125,0.0
PDB-CPX-184823,5qpk a1 i1,6r08 a1 i1,32,26,0.8125,0.8125,0.0
PDB-CPX-184823,5qpk a1 i1,6r09 a1 i1,32,28,0.7647,0.7647,0.0
PDB-CPX-184823,5qpk a1 i1,6r0a a1 i1,32,28,0.7647,0.7647,0.0
PDB-CPX-184823,5qpk a1 i1,6r0b a1 i1,32,30,0.8235,0.8235,0.0
PDB-CPX-184823,5qpk a1 i1,6sdn a1 i1,32,22,0.6875,0.6875,0.0
PDB-CPX-184823,5qpk a1 i1,6sdo a1 i1,32,24,0.75,0.75,0.0
PDB-CPX-184823,5qpk a1 i1,6sdp a1 i1,32,24,0.75,0.75,0.0
PDB-CPX-184823,5qpk a1 i1,6sdq a1 i1,32,22,0.6875,0.6875,0.0
PDB-CPX-184823,5qpk a1 i1,6se2 a1 i1,32,24,0.75,0.75,0.0
PDB-CPX-184823,5qpk a1 i1,6sf8 a1 i1,32,22,0.5882,0.5882,0.0
PDB-CPX-184823,5qpk a1 i1,6sf9 a1 i1,32,22,0.6875,0.6875,0.0
PDB-CPX-184823,5qpk a1 i1,6sfa a1 i1,32,20,0.625,0.625,0.0
PDB-CPX-184823,5qpk a1 i1,6shv a1 i1,32,32,0.8824,0.8824,0.0
PDB-CPX-184823,5qpk a1 i1,6si5 a1 i1,32,34,0.9412,0.9412,0.0
PDB-CPX-184823,5qpk a1 i1,6t7n a1 i1,32,18,0.4706,0.4706,0.0
PDB-CPX-184823,5qpl a1 i1,5qpm a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,5qpn a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,5qpo a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpl a1 i1,5qpp a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,5qpq a1 i1,26,30,0.8667,0.8667,0.0
PDB-CPX-184823,5qpl a1 i1,5qpr a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,5qps a1 i1,26,30,0.8667,0.8667,0.0
PDB-CPX-184823,5qpl a1 i1,5qpt a1 i1,26,30,0.8667,0.8667,0.0
PDB-CPX-184823,5qpl a1 i1,5qpu a1 i1,26,26,1.0,1.0,0.0
PDB-CPX-184823,5qpl a1 i1,5qpv a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpl a1 i1,5qpw a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,5qpx a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpl a1 i1,5qpy a1 i1,26,32,0.8125,0.8125,0.0
PDB-CPX-184823,5qpl a1 i1,5qpz a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,5qq0 a1 i1,26,26,1.0,1.0,0.0
PDB-CPX-184823,5qpl a1 i1,5qq1 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,5qq2 a1 i1,26,30,0.8667,0.8667,0.0
PDB-CPX-184823,5qpl a1 i1,5qq3 a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,5qq4 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,5qq5 a1 i1,26,32,0.8125,0.8125,0.0
PDB-CPX-184823,5qpl a1 i1,5qq6 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,5qq7 a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,5qq8 a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpl a1 i1,5qq9 a1 i1,26,32,0.7059,0.7059,0.0
PDB-CPX-184823,5qpl a1 i1,5qqa a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpl a1 i1,5qqb a1 i1,26,30,0.8667,0.8667,0.0
PDB-CPX-184823,5qpl a1 i1,5qqc a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpl a1 i1,6r04 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,6r05 a1 i1,26,28,0.9286,0.9286,0.0
PDB-CPX-184823,5qpl a1 i1,6r06 a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpl a1 i1,6r07 a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpl a1 i1,6r08 a1 i1,26,26,1.0,1.0,0.0
PDB-CPX-184823,5qpl a1 i1,6r09 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,6r0a a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpl a1 i1,6r0b a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpl a1 i1,6sdn a1 i1,26,22,0.8462,0.8462,0.0
PDB-CPX-184823,5qpl a1 i1,6sdo a1 i1,26,24,0.9231,0.9231,0.0
PDB-CPX-184823,5qpl a1 i1,6sdp a1 i1,26,24,0.9231,0.9231,0.0
PDB-CPX-184823,5qpl a1 i1,6sdq a1 i1,26,22,0.8462,0.8462,0.0
PDB-CPX-184823,5qpl a1 i1,6se2 a1 i1,26,24,0.7857,0.7857,0.0
PDB-CPX-184823,5qpl a1 i1,6sf8 a1 i1,26,22,0.6,0.6,0.0
PDB-CPX-184823,5qpl a1 i1,6sf9 a1 i1,26,22,0.7143,0.7143,0.0
PDB-CPX-184823,5qpl a1 i1,6sfa a1 i1,26,20,0.7692,0.7692,0.0
PDB-CPX-184823,5qpl a1 i1,6shv a1 i1,26,32,0.8125,0.8125,0.0
PDB-CPX-184823,5qpl a1 i1,6si5 a1 i1,26,34,0.7647,0.7647,0.0
PDB-CPX-184823,5qpl a1 i1,6t7n a1 i1,26,18,0.5714,0.5714,0.0
PDB-CPX-184823,5qpm a1 i1,5qpn a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpm a1 i1,5qpo a1 i1,28,26,0.6875,0.6875,0.0
PDB-CPX-184823,5qpm a1 i1,5qpp a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qpq a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpm a1 i1,5qpr a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qps a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpm a1 i1,5qpt a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpm a1 i1,5qpu a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpm a1 i1,5qpv a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qpw a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qpx a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpm a1 i1,5qpy a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpm a1 i1,5qpz a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qq0 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpm a1 i1,5qq1 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qq2 a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpm a1 i1,5qq3 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qq4 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qq5 a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpm a1 i1,5qq6 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qq7 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,5qq8 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpm a1 i1,5qq9 a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpm a1 i1,5qqa a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpm a1 i1,5qqb a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpm a1 i1,5qqc a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpm a1 i1,6r04 a1 i1,28,28,1.0,1.0,0.0
PDB-CPX-184823,5qpm a1 i1,6r05 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpm a1 i1,6r06 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpm a1 i1,6r07 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpm a1 i1,6r08 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpm a1 i1,6r09 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpm a1 i1,6r0a a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpm a1 i1,6r0b a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpm a1 i1,6sdn a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpm a1 i1,6sdo a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpm a1 i1,6sdp a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpm a1 i1,6sdq a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpm a1 i1,6se2 a1 i1,28,24,0.7333,0.7333,0.0
PDB-CPX-184823,5qpm a1 i1,6sf8 a1 i1,28,22,0.5625,0.5625,0.0
PDB-CPX-184823,5qpm a1 i1,6sf9 a1 i1,28,22,0.6667,0.6667,0.0
PDB-CPX-184823,5qpm a1 i1,6sfa a1 i1,28,20,0.7143,0.7143,0.0
PDB-CPX-184823,5qpm a1 i1,6shv a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpm a1 i1,6si5 a1 i1,28,34,0.8235,0.8235,0.0
PDB-CPX-184823,5qpm a1 i1,6t7n a1 i1,28,18,0.5333,0.5333,0.0
PDB-CPX-184823,5qpn a1 i1,5qpo a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpn a1 i1,5qpp a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,5qpq a1 i1,28,30,0.9333,0.9333,0.0
PDB-CPX-184823,5qpn a1 i1,5qpr a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,5qps a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpn a1 i1,5qpt a1 i1,28,30,0.9333,0.9333,0.0
PDB-CPX-184823,5qpn a1 i1,5qpu a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpn a1 i1,5qpv a1 i1,28,28,0.6471,0.6471,0.0
PDB-CPX-184823,5qpn a1 i1,5qpw a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,5qpx a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpn a1 i1,5qpy a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpn a1 i1,5qpz a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,5qq0 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpn a1 i1,5qq1 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpn a1 i1,5qq2 a1 i1,28,30,0.9333,0.9333,0.0
PDB-CPX-184823,5qpn a1 i1,5qq3 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,5qq4 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpn a1 i1,5qq5 a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpn a1 i1,5qq6 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpn a1 i1,5qq7 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,5qq8 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpn a1 i1,5qq9 a1 i1,28,32,0.6667,0.6667,0.0
PDB-CPX-184823,5qpn a1 i1,5qqa a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpn a1 i1,5qqb a1 i1,28,30,0.9333,0.9333,0.0
PDB-CPX-184823,5qpn a1 i1,5qqc a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpn a1 i1,6r04 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpn a1 i1,6r05 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,6r06 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpn a1 i1,6r07 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpn a1 i1,6r08 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpn a1 i1,6r09 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpn a1 i1,6r0a a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpn a1 i1,6r0b a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpn a1 i1,6sdn a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpn a1 i1,6sdo a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpn a1 i1,6sdp a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpn a1 i1,6sdq a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpn a1 i1,6se2 a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpn a1 i1,6sf8 a1 i1,28,22,0.6667,0.6667,0.0
PDB-CPX-184823,5qpn a1 i1,6sf9 a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpn a1 i1,6sfa a1 i1,28,20,0.7143,0.7143,0.0
PDB-CPX-184823,5qpn a1 i1,6shv a1 i1,28,32,0.875,0.875,0.0
PDB-CPX-184823,5qpn a1 i1,6si5 a1 i1,28,34,0.8235,0.8235,0.0
PDB-CPX-184823,5qpn a1 i1,6t7n a1 i1,28,18,0.5333,0.5333,0.0
PDB-CPX-184823,5qpo a1 i1,5qpp a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,5qpq a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpo a1 i1,5qpr a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpo a1 i1,5qps a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpo a1 i1,5qpt a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpo a1 i1,5qpu a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpo a1 i1,5qpv a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpo a1 i1,5qpw a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,5qpx a1 i1,26,26,0.7333,0.7333,0.0
PDB-CPX-184823,5qpo a1 i1,5qpy a1 i1,26,32,0.8125,0.8125,0.0
PDB-CPX-184823,5qpo a1 i1,5qpz a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,5qq0 a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpo a1 i1,5qq1 a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpo a1 i1,5qq2 a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpo a1 i1,5qq3 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,5qq4 a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpo a1 i1,5qq5 a1 i1,26,32,0.8125,0.8125,0.0
PDB-CPX-184823,5qpo a1 i1,5qq6 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,5qq7 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,5qq8 a1 i1,26,26,0.7333,0.7333,0.0
PDB-CPX-184823,5qpo a1 i1,5qq9 a1 i1,26,32,0.6111,0.6111,0.0
PDB-CPX-184823,5qpo a1 i1,5qqa a1 i1,26,28,0.5882,0.5882,0.0
PDB-CPX-184823,5qpo a1 i1,5qqb a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpo a1 i1,5qqc a1 i1,26,26,0.7333,0.7333,0.0
PDB-CPX-184823,5qpo a1 i1,6r04 a1 i1,26,28,0.6875,0.6875,0.0
PDB-CPX-184823,5qpo a1 i1,6r05 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,6r06 a1 i1,26,26,0.7333,0.7333,0.0
PDB-CPX-184823,5qpo a1 i1,6r07 a1 i1,26,26,0.7333,0.7333,0.0
PDB-CPX-184823,5qpo a1 i1,6r08 a1 i1,26,26,0.8571,0.8571,0.0
PDB-CPX-184823,5qpo a1 i1,6r09 a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,6r0a a1 i1,26,28,0.8,0.8,0.0
PDB-CPX-184823,5qpo a1 i1,6r0b a1 i1,26,30,0.75,0.75,0.0
PDB-CPX-184823,5qpo a1 i1,6sdn a1 i1,26,22,0.7143,0.7143,0.0
PDB-CPX-184823,5qpo a1 i1,6sdo a1 i1,26,24,0.7857,0.7857,0.0
PDB-CPX-184823,5qpo a1 i1,6sdp a1 i1,26,24,0.7857,0.7857,0.0
PDB-CPX-184823,5qpo a1 i1,6sdq a1 i1,26,22,0.7143,0.7143,0.0
PDB-CPX-184823,5qpo a1 i1,6se2 a1 i1,26,24,0.6667,0.6667,0.0
PDB-CPX-184823,5qpo a1 i1,6sf8 a1 i1,26,22,0.5,0.5,0.0
PDB-CPX-184823,5qpo a1 i1,6sf9 a1 i1,26,22,0.6,0.6,0.0
PDB-CPX-184823,5qpo a1 i1,6sfa a1 i1,26,20,0.6429,0.6429,0.0
PDB-CPX-184823,5qpo a1 i1,6shv a1 i1,26,32,0.8125,0.8125,0.0
PDB-CPX-184823,5qpo a1 i1,6si5 a1 i1,26,34,0.6667,0.6667,0.0
PDB-CPX-184823,5qpo a1 i1,6t7n a1 i1,26,18,0.4667,0.4667,0.0
PDB-CPX-184823,5qpp a1 i1,5qpq a1 i1,28,30,0.9333,0.9333,0.0
PDB-CPX-184823,5qpp a1 i1,5qpr a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,5qps a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpp a1 i1,5qpt a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpp a1 i1,5qpu a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpp a1 i1,5qpv a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpp a1 i1,5qpw a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,5qpx a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpp a1 i1,5qpy a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpp a1 i1,5qpz a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,5qq0 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpp a1 i1,5qq1 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpp a1 i1,5qq2 a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpp a1 i1,5qq3 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,5qq4 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpp a1 i1,5qq5 a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpp a1 i1,5qq6 a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpp a1 i1,5qq7 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,5qq8 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpp a1 i1,5qq9 a1 i1,28,32,0.7647,0.7647,0.0
PDB-CPX-184823,5qpp a1 i1,5qqa a1 i1,28,28,0.6471,0.6471,0.0
PDB-CPX-184823,5qpp a1 i1,5qqb a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpp a1 i1,5qqc a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpp a1 i1,6r04 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,6r05 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,6r06 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpp a1 i1,6r07 a1 i1,28,26,0.8,0.8,0.0
PDB-CPX-184823,5qpp a1 i1,6r08 a1 i1,28,26,0.9286,0.9286,0.0
PDB-CPX-184823,5qpp a1 i1,6r09 a1 i1,28,28,0.8667,0.8667,0.0
PDB-CPX-184823,5qpp a1 i1,6r0a a1 i1,28,28,0.75,0.75,0.0
PDB-CPX-184823,5qpp a1 i1,6r0b a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpp a1 i1,6sdn a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpp a1 i1,6sdo a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpp a1 i1,6sdp a1 i1,28,24,0.8571,0.8571,0.0
PDB-CPX-184823,5qpp a1 i1,6sdq a1 i1,28,22,0.7857,0.7857,0.0
PDB-CPX-184823,5qpp a1 i1,6se2 a1 i1,28,24,0.7333,0.7333,0.0
PDB-CPX-184823,5qpp a1 i1,6sf8 a1 i1,28,22,0.5625,0.5625,0.0
PDB-CPX-184823,5qpp a1 i1,6sf9 a1 i1,28,22,0.6667,0.6667,0.0
PDB-CPX-184823,5qpp a1 i1,6sfa a1 i1,28,20,0.7143,0.7143,0.0
PDB-CPX-184823,5qpp a1 i1,6shv a1 i1,28,32,0.875,0.875,0.0
PDB-CPX-184823,5qpp a1 i1,6si5 a1 i1,28,34,0.8235,0.8235,0.0
PDB-CPX-184823,5qpp a1 i1,6t7n a1 i1,28,18,0.5333,0.5333,0.0
PDB-CPX-184823,5qpq a1 i1,5qpr a1 i1,30,28,0.9333,0.9333,0.0
PDB-CPX-184823,5qpq a1 i1,5qps a1 i1,30,30,0.7647,0.7647,0.0
PDB-CPX-184823,5qpq a1 i1,5qpt a1 i1,30,30,0.875,0.875,0.0
PDB-CPX-184823,5qpq a1 i1,5qpu a1 i1,30,26,0.8667,0.8667,0.0
PDB-CPX-184823,5qpq a1 i1,5qpv a1 i1,30,28,0.7059,0.7059,0.0
PDB-CPX-184823,5qpq a1 i1,5qpw a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,5qpx a1 i1,30,26,0.75,0.75,0.0
PDB-CPX-184823,5qpq a1 i1,5qpy a1 i1,30,32,0.7222,0.7222,0.0
PDB-CPX-184823,5qpq a1 i1,5qpz a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,5qq0 a1 i1,30,26,0.8667,0.8667,0.0
PDB-CPX-184823,5qpq a1 i1,5qq1 a1 i1,30,28,0.7059,0.7059,0.0
PDB-CPX-184823,5qpq a1 i1,5qq2 a1 i1,30,30,0.875,0.875,0.0
PDB-CPX-184823,5qpq a1 i1,5qq3 a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,5qq4 a1 i1,30,28,0.7059,0.7059,0.0
PDB-CPX-184823,5qpq a1 i1,5qq5 a1 i1,30,32,0.7222,0.7222,0.0
PDB-CPX-184823,5qpq a1 i1,5qq6 a1 i1,30,28,0.7059,0.7059,0.0
PDB-CPX-184823,5qpq a1 i1,5qq7 a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,5qq8 a1 i1,30,26,0.8667,0.8667,0.0
PDB-CPX-184823,5qpq a1 i1,5qq9 a1 i1,30,32,0.7222,0.7222,0.0
PDB-CPX-184823,5qpq a1 i1,5qqa a1 i1,30,28,0.7059,0.7059,0.0
PDB-CPX-184823,5qpq a1 i1,5qqb a1 i1,30,30,0.875,0.875,0.0
PDB-CPX-184823,5qpq a1 i1,5qqc a1 i1,30,26,0.75,0.75,0.0
PDB-CPX-184823,5qpq a1 i1,6r04 a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,6r05 a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,6r06 a1 i1,30,26,0.8667,0.8667,0.0
PDB-CPX-184823,5qpq a1 i1,6r07 a1 i1,30,26,0.8667,0.8667,0.0
PDB-CPX-184823,5qpq a1 i1,6r08 a1 i1,30,26,0.8667,0.8667,0.0
PDB-CPX-184823,5qpq a1 i1,6r09 a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,6r0a a1 i1,30,28,0.8125,0.8125,0.0
PDB-CPX-184823,5qpq a1 i1,6r0b a1 i1,30,30,0.875,0.875,0.0
PDB-CPX-184823,5qpq a1 i1,6sdn a1 i1,30,22,0.7333,0.7333,0.0
PDB-CPX-184823,5qpq a1 i1,6sdo a1 i1,30,24,0.8,0.8,0.0
PDB-CPX-184823,5qpq a1 i1,6sdp a1 i1,30,24,0.8,0.8,0.0
PDB-CPX-184823,5qpq a1 i1,6sdq a1 i1,30,22,0.7333,0.7333,0.0
PDB-CPX-184823,5qpq a1 i1,6se2 a1 i1,30,24,0.8,0.8,0.0
PDB-CPX-184823,5qpq a1 i1,6sf8 a1 i1,30,22,0.625,0.625,0.0
PDB-CPX-184823,5qpq a1 i1,6sf9 a1 i1,30,22,0.7333,0.7333,0.0
PDB-CPX-184823,5qpq a1 i1,6sfa a1 i1,30,20,0.6667,0.6667,0.0
PDB-CPX-184823,5qpq a1 i1,6shv a1 i1,30,32,0.9375,0.9375,0.0
PDB-CPX-184823,5qpq a1 i1,6si5 a1 i1,30,34,0.8824,0.8824,0.0
PDB-CPX-184823,5qpq a1 i1,6t7n a1 i1,30,18,0.5,0.5,0.0
PDB-CPX-184823,5qpr a1 i1,5qps a1 i1,28,30,0.7059,0.7059,0.0
PDB-CPX-184823,5qpr a1 i1,5qpt a1 i1,28,30,0.8125,0.8125,0.0
PDB-CPX-184823,5qpr a1 i1,5qpu a1 i1,28,26,0.8,0.8,0.0
